Source,Target,Type,Weight
Atmospheric,Procedural Generation,Undirected,17
Atmospheric,Psychological Horror,Undirected,85
Atmospheric,Puzzle-Platformer,Undirected,62
Atmospheric,PvP,Undirected,13
Atmospheric,Realistic,Undirected,36
Atmospheric,Relaxing,Undirected,51
Atmospheric,Replay Value,Undirected,51
Atmospheric,Retro,Undirected,59
Atmospheric,Robots,Undirected,23
Atmospheric,Rogue-like,Undirected,30
Atmospheric,Rogue-lite,Undirected,13
Atmospheric,Romance,Undirected,10
Atmospheric,RPGMaker,Undirected,22
Atmospheric,RTS,Undirected,31
Atmospheric,Sandbox,Undirected,74
Atmospheric,Shoot 'Em Up,Undirected,14
Atmospheric,Shooter,Undirected,151
Atmospheric,Short,Undirected,71
Atmospheric,Side Scroller,Undirected,35
Atmospheric,Software,Undirected,2
Atmospheric,Software Training,Undirected,3
Atmospheric,Space,Undirected,61
Atmospheric,Stealth,Undirected,94
Atmospheric,Steampunk,Undirected,35
Atmospheric,Story Rich,Undirected,355
Atmospheric,Surreal,Undirected,65
Atmospheric,Survival,Undirected,141
Atmospheric,Survival Horror,Undirected,96
Atmospheric,Tactical,Undirected,44
Atmospheric,Team-Based,Undirected,10
Atmospheric,Third Person,Undirected,165
Atmospheric,Third-Person Shooter,Undirected,43
Atmospheric,Thriller,Undirected,14
Atmospheric,Top-Down,Undirected,19
Atmospheric,Tower Defense,Undirected,11
Atmospheric,TrackIR,Undirected,9
Atmospheric,Trains,Undirected,7
Atmospheric,Turn-Based,Undirected,43
Atmospheric,Turn-Based Combat,Undirected,19
Atmospheric,Turn-Based Strategy,Undirected,25
Atmospheric,Twin Stick Shooter,Undirected,3
Atmospheric,Utilities,Undirected,2
Atmospheric,Video Production,Undirected,2
Atmospheric,Violent,Undirected,24
Atmospheric,Visual Novel,Undirected,29
Atmospheric,VR,Undirected,53
Atmospheric,Walking Simulator,Undirected,92
Atmospheric,War,Undirected,34
Atmospheric,World War II,Undirected,18
Atmospheric,Zombies,Undirected,46
Atmospheric,Co-op,Undirected,91
Atmospheric,Horror,Undirected,265
Atmospheric,Open World,Undirected,212
Atmospheric,Puzzle,Undirected,252
Atmospheric,Sci-fi,Undirected,183
Atmospheric,Underground,Undirected,1
Casual,1980s,Undirected,12
Casual,2.5D,Undirected,8
Casual,2D Fighter,Undirected,7
Casual,6DOF,Undirected,2
Casual,Abstract,Undirected,24
Casual,Agriculture,Undirected,21
Casual,Alternate History,Undirected,5
Casual,America,Undirected,6
Casual,Assassin,Undirected,2
Casual,Asynchronous Multiplayer,Undirected,7
Casual,Based On A Novel,Undirected,5
Casual,Basketball,Undirected,3
Casual,Batman,Undirected,3
Casual,Benchmark,Undirected,2
Casual,Bowling,Undirected,5
Casual,Bullet Time,Undirected,2
Casual,Capitalism,Undirected,3
Casual,Cartoon,Undirected,18
Casual,Character Action Game,Undirected,5
Casual,Chess,Undirected,15
Casual,Cinematic,Undirected,6
Casual,Class-Based,Undirected,3
Casual,Clicker,Undirected,30
Casual,Cold War,Undirected,5
Casual,Comic Book,Undirected,5
Casual,Conspiracy,Undirected,5
Casual,Co-op Campaign,Undirected,4
Casual,Crowdfunded,Undirected,2
Casual,CRPG,Undirected,3
Casual,Dark Comedy,Undirected,6
Casual,Dinosaurs,Undirected,4
Casual,Diplomacy,Undirected,3
Casual,Documentary,Undirected,3
Casual,Dynamic Narration,Undirected,4
Casual,e-sports,Undirected,5
Casual,Fishing,Undirected,6
Casual,FMV,Undirected,15
Casual,Football,Undirected,8
Casual,Gambling,Undirected,8
Casual,GameMaker,Undirected,4
Casual,Games Workshop,Undirected,2
Casual,God Game,Undirected,15
Casual,Golf,Undirected,6
Casual,Gothic,Undirected,2
Casual,Grid-Based Movement,Undirected,4
Casual,Gun Customization,Undirected,3
Casual,Hacking,Undirected,4
Casual,Hand-drawn,Undirected,22
Casual,Heist,Undirected,5
Casual,Hex Grid,Undirected,3
Casual,Horses,Undirected,8
Casual,Hunting,Undirected,3
Casual,Inventory Management,Undirected,3
Casual,Lara Croft,Undirected,2
Casual,LEGO,Undirected,4
Casual,Lemmings,Undirected,8
Casual,Linear,Undirected,4
Casual,Lore-Rich,Undirected,5
Casual,Lovecraftian,Undirected,10
Casual,Mars,Undirected,3
Casual,Martial Arts,Undirected,6
Casual,Match 3,Undirected,75
Casual,Mechs,Undirected,3
Casual,Mini Golf,Undirected,9
Casual,Mining,Undirected,7
Casual,Modern,Undirected,2
Casual,Mouse only,Undirected,2
Casual,Music-Based Procedural Generation,Undirected,17
Casual,Mystery Dungeon,Undirected,2
Casual,Mythology,Undirected,4
Casual,Narration,Undirected,10
Casual,Naval,Undirected,4
Casual,Ninja,Undirected,7
Casual,Noir,Undirected,7
Casual,Nonlinear,Undirected,4
Casual,NSFW,Undirected,2
Casual,Offroad,Undirected,2
Casual,On-Rails Shooter,Undirected,8
Casual,Otome,Undirected,36
Casual,Parody,Undirected,15
Casual,Philisophical,Undirected,3
Casual,Pinball,Undirected,14
Casual,Pirates,Undirected,18
Casual,Political,Undirected,9
Casual,Politics,Undirected,9
Casual,Pool,Undirected,7
Casual,Programming,Undirected,10
Casual,Psychedelic,Undirected,15
Casual,Psychological,Undirected,8
Casual,Quick-Time Events,Undirected,7
Casual,Real Time Tactics,Undirected,3
Casual,Real-Time,Undirected,4
Casual,Rhythm,Undirected,40
Casual,Rome,Undirected,3
Casual,Runner,Undirected,17
Casual,Sailing,Undirected,3
Casual,Satire,Undirected,10
Casual,Science,Undirected,14
Casual,Score Attack,Undirected,18
Casual,Sexual Content,Undirected,31
Casual,Silent Protagonist,Undirected,5
Casual,Sniper,Undirected,2
Casual,Soccer,Undirected,10
Casual,Sokoban,Undirected,7
Casual,Soundtrack,Undirected,8
Casual,Spectacle fighter,Undirected,2
Casual,Spelling,Undirected,7
Casual,Split Screen,Undirected,8
Casual,Star Wars,Undirected,3
Casual,Strategy RPG,Undirected,8
Casual,Superhero,Undirected,10
Casual,Supernatural,Undirected,2
Casual,Swordplay,Undirected,4
Casual,Tactical RPG,Undirected,3
Casual,Tanks,Undirected,10
Casual,Time Attack,Undirected,5
Casual,Time Manipulation,Undirected,5
Casual,Time Travel,Undirected,11
Casual,Trading,Undirected,4
Casual,Trading Card Game,Undirected,13
Casual,Transhumanism,Undirected,2
Casual,Typing,Undirected,11
Casual,Underwater,Undirected,10
Casual,Vampire,Undirected,12
Casual,Villain Protagonist,Undirected,11
Casual,Voxel,Undirected,10
Casual,Wargame,Undirected,5
Casual,Warhammer 40K,Undirected,2
Casual,Werewolves,Undirected,8
Casual,Western,Undirected,5
Casual,Word Game,Undirected,10
Casual,World War I,Undirected,8
Casual,1990's,Undirected,10
Casual,3D Platformer,Undirected,37
Casual,4X,Undirected,4
Casual,Arena Shooter,Undirected,13
Casual,Cartoony,Undirected,33
Casual,Cult Classic,Undirected,6
Casual,Demons,Undirected,12
Casual,Destruction,Undirected,22
Casual,Detective,Undirected,22
Casual,Dragons,Undirected,11
Casual,Dystopian,Undirected,9
Casual,Economy,Undirected,23
Casual,Episodic,Undirected,18
Casual,Experimental,Undirected,28
Casual,Interactive Fiction,Undirected,18
Casual,Loot,Undirected,9
Casual,Minimalist,Undirected,53
Casual,Mod,Undirected,3
Casual,PvE,Undirected,5
Casual,Real-Time with Pause,Undirected,4
Casual,Remake,Undirected,7
Casual,Resource Management,Undirected,20
Casual,Space Sim,Undirected,7
Casual,Stylized,Undirected,30
Casual,Top-Down Shooter,Undirected,16
Casual,Touch-Friendly,Undirected,49
Casual,Turn-Based Tactics,Undirected,7
Casual,2D,Undirected,304
Casual,3D Vision,Undirected,7
Casual,4 Player Local,Undirected,42
Casual,Action RPG,Undirected,14
Casual,Action-Adventure,Undirected,21
Casual,Aliens,Undirected,20
Casual,Animation & Modeling,Undirected,2
Casual,Anime,Undirected,230
Casual,Arcade,Undirected,182
Casual,Base-Building,Undirected,7
Casual,Beat 'em up,Undirected,20
Casual,Blood,Undirected,12
Casual,Board Game,Undirected,53
Casual,Building,Undirected,52
Casual,Bullet Hell,Undirected,33
Casual,Card Game,Undirected,56
Casual,Character Customization,Undirected,16
Casual,Choices Matter,Undirected,23
Casual,Choose Your Own Adventure,Undirected,19
Casual,City Builder,Undirected,8
Casual,Classic,Undirected,35
Casual,Colorful,Undirected,73
Casual,Comedy,Undirected,161
Casual,Competitive,Undirected,27
Casual,Controller,Undirected,55
Casual,Crafting,Undirected,28
Casual,Crime,Undirected,17
Casual,Cute,Undirected,158
Casual,Cyberpunk,Undirected,9
Casual,Dark,Undirected,31
Casual,Dark Fantasy,Undirected,12
Casual,Dark Humor,Undirected,21
Casual,Dating Sim,Undirected,58
Casual,Design & Illustration,Undirected,4
Casual,Difficult,Undirected,158
Casual,Drama,Undirected,11
Casual,Driving,Undirected,21
Casual,Dungeon Crawler,Undirected,16
Casual,Education,Undirected,56
Casual,Exploration,Undirected,94
Casual,Family Friendly,Undirected,220
Casual,Fantasy,Undirected,140
Casual,Fast-Paced,Undirected,43
Casual,Female Protagonist,Undirected,201
Casual,Fighting,Undirected,23
Casual,First-Person,Undirected,83
Casual,Flight,Undirected,14
Casual,FPS,Undirected,47
Casual,Funny,Undirected,233
Casual,Futuristic,Undirected,10
Casual,Game Development,Undirected,4
Casual,Gore,Undirected,32
Casual,Grand Strategy,Undirected,4
Casual,Hack and Slash,Undirected,18
Casual,Hidden Object,Undirected,239
Casual,Historical,Undirected,21
Casual,Illuminati,Undirected,27
Casual,Isometric,Undirected,14
Casual,JRPG,Undirected,41
Casual,Kickstarter,Undirected,12
Casual,Level Editor,Undirected,38
Casual,Local Co-Op,Undirected,69
Casual,Local Multiplayer,Undirected,94
Casual,Magic,Undirected,7
Casual,Management,Undirected,63
Casual,Mature,Undirected,50
Casual,Medieval,Undirected,15
Casual,Memes,Undirected,88
Casual,Metroidvania,Undirected,14
Casual,Military,Undirected,5
Casual,MMORPG,Undirected,17
Casual,MOBA,Undirected,7
Casual,Moddable,Undirected,16
Casual,Movie,Undirected,6
Casual,Multiple Endings,Undirected,22
Casual,Music,Undirected,50
Casual,Mystery,Undirected,59
Casual,Nudity,Undirected,90
Casual,Online Co-Op,Undirected,41
Casual,Parkour,Undirected,12
Casual,Party-Based RPG,Undirected,11
Casual,Perma Death,Undirected,11
Casual,Physics,Undirected,99
Casual,Pixel Graphics,Undirected,158
Casual,Platformer,Undirected,225
Casual,Point & Click,Undirected,222
Casual,Post-apocalyptic,Undirected,13
Casual,Procedural Generation,Undirected,23
Casual,Psychological Horror,Undirected,30
Casual,Puzzle-Platformer,Undirected,87
Casual,PvP,Undirected,18
Casual,Realistic,Undirected,33
Casual,Relaxing,Undirected,97
Casual,Replay Value,Undirected,55
Casual,Retro,Undirected,111
Casual,Robots,Undirected,29
Casual,Rogue-like,Undirected,34
Casual,Rogue-lite,Undirected,17
Casual,Romance,Undirected,44
Casual,RPGMaker,Undirected,95
Casual,RTS,Undirected,15
Casual,Sandbox,Undirected,92
Casual,Shoot 'Em Up,Undirected,86
Casual,Shooter,Undirected,77
Casual,Short,Undirected,81
Casual,Side Scroller,Undirected,40
Casual,Software,Undirected,3
Casual,Software Training,Undirected,3
Casual,Space,Undirected,80
Casual,Stealth,Undirected,25
Casual,Steampunk,Undirected,30
Casual,Story Rich,Undirected,158
Casual,Surreal,Undirected,32
Casual,Survival,Undirected,66
Casual,Survival Horror,Undirected,24
Casual,Tactical,Undirected,21
Casual,Team-Based,Undirected,3
Casual,Third Person,Undirected,40
Casual,Third-Person Shooter,Undirected,9
Casual,Thriller,Undirected,4
Casual,Top-Down,Undirected,29
Casual,Tower Defense,Undirected,91
Casual,TrackIR,Undirected,5
Casual,Trains,Undirected,11
Casual,Turn-Based,Undirected,59
Casual,Turn-Based Combat,Undirected,9
Casual,Turn-Based Strategy,Undirected,28
Casual,Twin Stick Shooter,Undirected,17
Casual,Utilities,Undirected,2
Casual,Video Production,Undirected,2
Casual,Violent,Undirected,21
Casual,Visual Novel,Undirected,215
Casual,VR,Undirected,237
Casual,Walking Simulator,Undirected,43
Casual,War,Undirected,18
Casual,World War II,Undirected,11
Casual,Zombies,Undirected,66
Casual,Atmospheric,Undirected,230
Casual,Co-op,Undirected,107
Casual,Free to Play,Undirected,204
Casual,Great Soundtrack,Undirected,290
Casual,Horror,Undirected,134
Casual,Massively Multiplayer,Undirected,78
Casual,Multiplayer,Undirected,245
Casual,Open World,Undirected,93
Casual,Puzzle,Undirected,667
Casual,Racing,Undirected,109
Casual,RPG,Undirected,387
Casual,Sci-fi,Undirected,104
Casual,Simulation,Undirected,712
Casual,Singleplayer,Undirected,667
Casual,Sports,Undirected,173
Co-op,1980s,Undirected,6
Co-op,2.5D,Undirected,7
Co-op,2D Fighter,Undirected,4
Co-op,6DOF,Undirected,3
Co-op,Abstract,Undirected,2
Co-op,Agriculture,Undirected,5
Co-op,Alternate History,Undirected,6
Co-op,America,Undirected,9
Co-op,Assassin,Undirected,4
Co-op,Asynchronous Multiplayer,Undirected,2
Co-op,Based On A Novel,Undirected,3
Co-op,Basketball,Undirected,6
Co-op,Batman,Undirected,8
Co-op,Benchmark,Undirected,3
Co-op,Bowling,Undirected,2
Co-op,Bullet Time,Undirected,8
Co-op,Capitalism,Undirected,2
Co-op,Cartoon,Undirected,3
Co-op,Character Action Game,Undirected,3
Co-op,Chess,Undirected,3
Co-op,Cinematic,Undirected,3
Co-op,Class-Based,Undirected,12
Co-op,Clicker,Undirected,3
Co-op,Cold War,Undirected,5
Co-op,Comic Book,Undirected,8
Co-op,Conspiracy,Undirected,2
Co-op,Co-op Campaign,Undirected,12
Co-op,Crowdfunded,Undirected,2
Co-op,CRPG,Undirected,9
Co-op,Dark Comedy,Undirected,2
Co-op,Dinosaurs,Undirected,11
Co-op,Diplomacy,Undirected,3
Co-op,Documentary,Undirected,2
Co-op,Dynamic Narration,Undirected,2
Co-op,e-sports,Undirected,4
Co-op,Fishing,Undirected,4
Co-op,FMV,Undirected,4
Co-op,Football,Undirected,5
Co-op,Gambling,Undirected,2
Co-op,GameMaker,Undirected,4
Co-op,Games Workshop,Undirected,12
Co-op,God Game,Undirected,2
Co-op,Golf,Undirected,3
Co-op,Gothic,Undirected,3
Co-op,Grid-Based Movement,Undirected,2
Co-op,Gun Customization,Undirected,7
Co-op,Hacking,Undirected,8
Co-op,Hand-drawn,Undirected,3
Co-op,Heist,Undirected,7
Co-op,Hex Grid,Undirected,6
Co-op,Horses,Undirected,2
Co-op,Hunting,Undirected,12
Co-op,Inventory Management,Undirected,2
Co-op,Lara Croft,Undirected,4
Co-op,LEGO,Undirected,17
Co-op,Lemmings,Undirected,2
Co-op,Linear,Undirected,7
Co-op,Lore-Rich,Undirected,4
Co-op,Lovecraftian,Undirected,3
Co-op,Mars,Undirected,6
Co-op,Martial Arts,Undirected,3
Co-op,Match 3,Undirected,3
Co-op,Mechs,Undirected,14
Co-op,Mini Golf,Undirected,3
Co-op,Mining,Undirected,2
Co-op,Modern,Undirected,4
Co-op,Mouse only,Undirected,2
Co-op,Music-Based Procedural Generation,Undirected,3
Co-op,Mystery Dungeon,Undirected,2
Co-op,Mythology,Undirected,5
Co-op,Narration,Undirected,2
Co-op,Naval,Undirected,5
Co-op,Ninja,Undirected,10
Co-op,Noir,Undirected,2
Co-op,Nonlinear,Undirected,2
Co-op,NSFW,Undirected,2
Co-op,Offroad,Undirected,4
Co-op,On-Rails Shooter,Undirected,4
Co-op,Otome,Undirected,2
Co-op,Parody,Undirected,4
Co-op,Philisophical,Undirected,2
Co-op,Pinball,Undirected,2
Co-op,Pirates,Undirected,6
Co-op,Political,Undirected,3
Co-op,Politics,Undirected,3
Co-op,Pool,Undirected,2
Co-op,Programming,Undirected,2
Co-op,Psychedelic,Undirected,4
Co-op,Psychological,Undirected,3
Co-op,Quick-Time Events,Undirected,6
Co-op,Real Time Tactics,Undirected,9
Co-op,Real-Time,Undirected,15
Co-op,Rhythm,Undirected,4
Co-op,Rome,Undirected,4
Co-op,Runner,Undirected,3
Co-op,Sailing,Undirected,3
Co-op,Satire,Undirected,2
Co-op,Science,Undirected,4
Co-op,Score Attack,Undirected,5
Co-op,Sexual Content,Undirected,2
Co-op,Silent Protagonist,Undirected,3
Co-op,Sniper,Undirected,8
Co-op,Soccer,Undirected,5
Co-op,Sokoban,Undirected,2
Co-op,Soundtrack,Undirected,3
Co-op,Spectacle fighter,Undirected,4
Co-op,Spelling,Undirected,2
Co-op,Split Screen,Undirected,23
Co-op,Star Wars,Undirected,7
Co-op,Strategy RPG,Undirected,2
Co-op,Superhero,Undirected,15
Co-op,Supernatural,Undirected,2
Co-op,Swordplay,Undirected,6
Co-op,Tactical RPG,Undirected,4
Co-op,Tanks,Undirected,11
Co-op,Time Attack,Undirected,3
Co-op,Time Manipulation,Undirected,3
Co-op,Time Travel,Undirected,2
Co-op,Trading,Undirected,6
Co-op,Trading Card Game,Undirected,6
Co-op,Transhumanism,Undirected,3
Co-op,Typing,Undirected,3
Co-op,Underwater,Undirected,6
Co-op,Vampire,Undirected,5
Co-op,Villain Protagonist,Undirected,3
Co-op,Voxel,Undirected,16
Co-op,Wargame,Undirected,4
Co-op,Warhammer 40K,Undirected,10
Co-op,Werewolves,Undirected,3
Co-op,Western,Undirected,5
Co-op,Word Game,Undirected,2
Co-op,World War I,Undirected,3
Co-op,1990's,Undirected,5
Co-op,3D Platformer,Undirected,6
Co-op,4X,Undirected,7
Co-op,Arena Shooter,Undirected,15
Co-op,Cartoony,Undirected,9
Co-op,Cult Classic,Undirected,4
Co-op,Demons,Undirected,5
Co-op,Destruction,Undirected,14
Co-op,Detective,Undirected,2
Co-op,Dragons,Undirected,10
Co-op,Dystopian,Undirected,4
Co-op,Economy,Undirected,9
Co-op,Episodic,Undirected,5
Co-op,Experimental,Undirected,3
Co-op,Interactive Fiction,Undirected,2
Co-op,Loot,Undirected,20
Co-op,Minimalist,Undirected,5
Co-op,Mod,Undirected,12
Co-op,PvE,Undirected,11
Co-op,Real-Time with Pause,Undirected,12
Co-op,Remake,Undirected,11
Co-op,Resource Management,Undirected,7
Co-op,Space Sim,Undirected,9
Co-op,Stylized,Undirected,7
Co-op,Top-Down Shooter,Undirected,22
Co-op,Touch-Friendly,Undirected,3
Co-op,Turn-Based Tactics,Undirected,2
Co-op,2D,Undirected,99
Co-op,3D Vision,Undirected,9
Co-op,4 Player Local,Undirected,42
Co-op,Action RPG,Undirected,49
Co-op,Action-Adventure,Undirected,7
Co-op,Aliens,Undirected,24
