Source,Target,Type,Weight
Magic,Remake,Undirected,0.602059991
Magic,Resource Management,Undirected,0.477121255
Magic,Space Sim,Undirected,0.301029996
Magic,Stylized,Undirected,0.301029996
Magic,Top-Down Shooter,Undirected,0.301029996
Magic,Touch-Friendly,Undirected,0.301029996
Magic,Turn-Based Tactics,Undirected,0.602059991
Magic,3D Vision,Undirected,0.301029996
Magic,Base-Building,Undirected,0.477121255
Magic,Blood,Undirected,0.301029996
Magic,Board Game,Undirected,0.77815125
Magic,Card Game,Undirected,0.954242509
Magic,Choose Your Own Adventure,Undirected,0.602059991
Magic,Dark Humor,Undirected,0.477121255
Magic,Flight,Undirected,0.301029996
Magic,Game Development,Undirected,0.301029996
Magic,Grand Strategy,Undirected,0.698970004
Magic,Kickstarter,Undirected,0.602059991
Magic,Level Editor,Undirected,0.301029996
Magic,Metroidvania,Undirected,0.477121255
Magic,MOBA,Undirected,0.301029996
Magic,Multiple Endings,Undirected,0.602059991
Magic,Perma Death,Undirected,0.477121255
Magic,Steampunk,Undirected,0.84509804
Magic,Surreal,Undirected,0.477121255
Magic,Thriller,Undirected,0.301029996
Magic,TrackIR,Undirected,0.301029996
Magic,Turn-Based Combat,Undirected,0.602059991
Magic,Twin Stick Shooter,Undirected,0.301029996
Management,1980s,Undirected,0.301029996
Management,2.5D,Undirected,0.301029996
Management,2D Fighter,Undirected,0.301029996
Management,6DOF,Undirected,0.477121255
Management,Abstract,Undirected,0.477121255
Management,Agriculture,Undirected,0.903089987
Management,Alternate History,Undirected,0.301029996
Management,America,Undirected,0.477121255
Management,Assassin,Undirected,0.301029996
Management,Asynchronous Multiplayer,Undirected,0.301029996
Management,Based On A Novel,Undirected,0.301029996
Management,Basketball,Undirected,0.301029996
Management,Batman,Undirected,0.301029996
Management,Benchmark,Undirected,0.301029996
Management,Bowling,Undirected,0.301029996
Management,Bullet Time,Undirected,0.301029996
Management,Capitalism,Undirected,0.903089987
Management,Cartoon,Undirected,0.301029996
Management,Character Action Game,Undirected,0.301029996
Management,Chess,Undirected,0.301029996
Management,Cinematic,Undirected,0.301029996
Management,Class-Based,Undirected,0.301029996
Management,Clicker,Undirected,0.77815125
Management,Cold War,Undirected,0.602059991
Management,Comic Book,Undirected,0.301029996
Management,Conspiracy,Undirected,0.301029996
Management,Co-op Campaign,Undirected,0.477121255
Management,Crowdfunded,Undirected,0.301029996
Management,CRPG,Undirected,0.301029996
Management,Dark Comedy,Undirected,0.301029996
Management,Dinosaurs,Undirected,0.477121255
Management,Diplomacy,Undirected,0.301029996
Management,Documentary,Undirected,0.301029996
Management,Dynamic Narration,Undirected,0.301029996
Management,e-sports,Undirected,0.477121255
Management,Fishing,Undirected,0.301029996
Management,FMV,Undirected,0.301029996
Management,Football,Undirected,0.954242509
Management,Gambling,Undirected,0.301029996
Management,GameMaker,Undirected,0.477121255
Management,Games Workshop,Undirected,0.301029996
Management,God Game,Undirected,0.602059991
Management,Golf,Undirected,0.301029996
Management,Gothic,Undirected,0.301029996
Management,Grid-Based Movement,Undirected,0.301029996
Management,Gun Customization,Undirected,0.301029996
Management,Hacking,Undirected,0.301029996
Management,Hand-drawn,Undirected,0.301029996
Management,Heist,Undirected,0.301029996
Management,Hex Grid,Undirected,0.301029996
Management,Horses,Undirected,0.477121255
Management,Hunting,Undirected,0.477121255
Management,Inventory Management,Undirected,0.477121255
Management,Lara Croft,Undirected,0.301029996
Management,LEGO,Undirected,0.301029996
Management,Lemmings,Undirected,0.301029996
Management,Linear,Undirected,0.301029996
Management,Lore-Rich,Undirected,0.301029996
Management,Lovecraftian,Undirected,0.477121255
Management,Mars,Undirected,0.477121255
Management,Martial Arts,Undirected,0.301029996
Management,Match 3,Undirected,0.301029996
Management,Mechs,Undirected,0.301029996
Management,Mini Golf,Undirected,0.301029996
Management,Mining,Undirected,0.477121255
Management,Modern,Undirected,0.301029996
Management,Mouse only,Undirected,0.301029996
Management,Music-Based Procedural Generation,Undirected,0.301029996
Management,Mystery Dungeon,Undirected,0.301029996
Management,Mythology,Undirected,0.301029996
Management,Narration,Undirected,0.301029996
Management,Naval,Undirected,0.602059991
Management,Ninja,Undirected,0.477121255
Management,Noir,Undirected,0.602059991
Management,Nonlinear,Undirected,0.301029996
Management,NSFW,Undirected,0.301029996
Management,Offroad,Undirected,0.301029996
Management,On-Rails Shooter,Undirected,0.301029996
Management,Otome,Undirected,0.301029996
Management,Parody,Undirected,0.477121255
Management,Philisophical,Undirected,0.301029996
Management,Pinball,Undirected,0.301029996
Management,Pirates,Undirected,0.602059991
Management,Political,Undirected,0.77815125
Management,Politics,Undirected,1
Management,Pool,Undirected,0.301029996
Management,Programming,Undirected,0.301029996
Management,Psychedelic,Undirected,0.301029996
Management,Psychological,Undirected,0.301029996
Management,Quick-Time Events,Undirected,0.301029996
Management,Real Time Tactics,Undirected,0.301029996
Management,Real-Time,Undirected,0.477121255
Management,Rhythm,Undirected,0.301029996
Management,Rome,Undirected,0.602059991
Management,Runner,Undirected,0.301029996
Management,Sailing,Undirected,0.477121255
Management,Satire,Undirected,0.477121255
Management,Science,Undirected,0.477121255
Management,Score Attack,Undirected,0.301029996
Management,Sexual Content,Undirected,0.698970004
Management,Silent Protagonist,Undirected,0.301029996
Management,Sniper,Undirected,0.301029996
Management,Soccer,Undirected,0.903089987
Management,Sokoban,Undirected,0.301029996
Management,Soundtrack,Undirected,0.301029996
Management,Spectacle fighter,Undirected,0.301029996
Management,Spelling,Undirected,0.301029996
Management,Split Screen,Undirected,0.301029996
Management,Star Wars,Undirected,0.301029996
Management,Strategy RPG,Undirected,0.77815125
Management,Superhero,Undirected,0.477121255
Management,Supernatural,Undirected,0.301029996
Management,Swordplay,Undirected,0.301029996
Management,Tactical RPG,Undirected,0.301029996
Management,Tanks,Undirected,0.301029996
Management,Time Attack,Undirected,0.301029996
Management,Time Manipulation,Undirected,0.301029996
Management,Time Travel,Undirected,0.301029996
Management,Trading,Undirected,1.041392685
Management,Trading Card Game,Undirected,0.301029996
Management,Transhumanism,Undirected,0.301029996
Management,Typing,Undirected,0.477121255
Management,Underwater,Undirected,0.301029996
Management,Vampire,Undirected,0.477121255
Management,Villain Protagonist,Undirected,0.77815125
Management,Voxel,Undirected,0.301029996
Management,Wargame,Undirected,0.301029996
Management,Warhammer 40K,Undirected,0.301029996
Management,Werewolves,Undirected,0.477121255
Management,Western,Undirected,0.477121255
Management,Word Game,Undirected,0.301029996
Management,World War I,Undirected,0.301029996
Management,1990's,Undirected,0.301029996
Management,3D Platformer,Undirected,0.301029996
Management,4X,Undirected,0.698970004
Management,Arena Shooter,Undirected,0.301029996
Management,Cartoony,Undirected,0.301029996
Management,Cult Classic,Undirected,0.301029996
Management,Demons,Undirected,0.477121255
Management,Destruction,Undirected,0.301029996
Management,Detective,Undirected,0.301029996
Management,Dragons,Undirected,0.301029996
Management,Dystopian,Undirected,0.477121255
Management,Economy,Undirected,1.806179974
Management,Episodic,Undirected,0.301029996
Management,Experimental,Undirected,0.301029996
Management,Interactive Fiction,Undirected,0.301029996
Management,Loot,Undirected,0.301029996
Management,Minimalist,Undirected,0.477121255
Management,Mod,Undirected,0.477121255
Management,PvE,Undirected,0.301029996
Management,Real-Time with Pause,Undirected,1
Management,Remake,Undirected,0.301029996
Management,Resource Management,Undirected,1.342422681
Management,Space Sim,Undirected,0.77815125
Management,Stylized,Undirected,0.477121255
Management,Top-Down Shooter,Undirected,0.301029996
Management,Touch-Friendly,Undirected,0.602059991
Management,Turn-Based Tactics,Undirected,0.698970004
Management,3D Vision,Undirected,0.301029996
Management,4 Player Local,Undirected,0.301029996
Management,Aliens,Undirected,0.477121255
Management,Base-Building,Undirected,1.278753601
Management,Beat 'em up,Undirected,0.301029996
Management,Blood,Undirected,0.301029996
Management,Board Game,Undirected,0.301029996
Management,Bullet Hell,Undirected,0.301029996
Management,Card Game,Undirected,0.301029996
Management,Character Customization,Undirected,0.477121255
Management,Choices Matter,Undirected,0.477121255
Management,Choose Your Own Adventure,Undirected,0.301029996
Management,City Builder,Undirected,1.591064607
Management,Colorful,Undirected,0.698970004
Management,Competitive,Undirected,0.698970004
Management,Crime,Undirected,0.698970004
Management,Cyberpunk,Undirected,0.477121255
Management,Dark Fantasy,Undirected,0.301029996
Management,Dark Humor,Undirected,0.301029996
Management,Dating Sim,Undirected,0.698970004
Management,Drama,Undirected,0.301029996
Management,Driving,Undirected,0.903089987
Management,Dungeon Crawler,Undirected,0.698970004
Management,Flight,Undirected,0.301029996
Management,Futuristic,Undirected,0.77815125
Management,Game Development,Undirected,0.698970004
Management,Grand Strategy,Undirected,0.77815125
Management,Isometric,Undirected,0.602059991
Management,JRPG,Undirected,0.477121255
Management,Kickstarter,Undirected,0.77815125
Management,Level Editor,Undirected,0.301029996
Management,Magic,Undirected,0.477121255
Management,Medieval,Undirected,0.903089987
Management,Metroidvania,Undirected,0.301029996
Management,Military,Undirected,0.301029996
Management,MOBA,Undirected,0.301029996
Management,Multiple Endings,Undirected,0.301029996
Management,Music,Undirected,0.301029996
Management,Parkour,Undirected,0.301029996
Management,Party-Based RPG,Undirected,0.477121255
Management,Perma Death,Undirected,0.301029996
Management,Procedural Generation,Undirected,0.477121255
Management,Relaxing,Undirected,1.041392685
Management,Robots,Undirected,0.301029996
Management,Rogue-lite,Undirected,0.301029996
Management,Romance,Undirected,0.477121255
Management,Software,Undirected,0.301029996
Management,Software Training,Undirected,0.301029996
Management,Steampunk,Undirected,0.477121255
Management,Surreal,Undirected,0.301029996
Management,Team-Based,Undirected,0.301029996
Management,Thriller,Undirected,0.301029996
Management,Top-Down,Undirected,0.477121255
Management,TrackIR,Undirected,0.477121255
Management,Trains,Undirected,1.113943352
Management,Turn-Based Combat,Undirected,0.602059991
Management,Twin Stick Shooter,Undirected,0.301029996
Management,Violent,Undirected,0.301029996
Management,World War II,Undirected,0.301029996
Mature,1980s,Undirected,0.477121255
Mature,2.5D,Undirected,0.477121255
Mature,2D Fighter,Undirected,0.602059991
Mature,6DOF,Undirected,0.301029996
Mature,Abstract,Undirected,0.301029996
Mature,Agriculture,Undirected,0.301029996
Mature,Alternate History,Undirected,0.301029996
Mature,America,Undirected,0.477121255
Mature,Assassin,Undirected,0.301029996
Mature,Asynchronous Multiplayer,Undirected,0.301029996
Mature,Based On A Novel,Undirected,0.77815125
Mature,Basketball,Undirected,0.301029996
Mature,Batman,Undirected,0.301029996
Mature,Benchmark,Undirected,0.301029996
Mature,Bowling,Undirected,0.301029996
Mature,Bullet Time,Undirected,0.301029996
Mature,Capitalism,Undirected,0.301029996
Mature,Cartoon,Undirected,0.602059991
Mature,Character Action Game,Undirected,0.301029996
Mature,Chess,Undirected,0.301029996
Mature,Cinematic,Undirected,0.77815125
Mature,Class-Based,Undirected,0.301029996
Mature,Clicker,Undirected,0.698970004
Mature,Cold War,Undirected,0.301029996
Mature,Comic Book,Undirected,0.84509804
Mature,Conspiracy,Undirected,0.301029996
Mature,Co-op Campaign,Undirected,0.301029996
Mature,Crowdfunded,Undirected,0.301029996
Mature,CRPG,Undirected,0.301029996
Mature,Dark Comedy,Undirected,0.301029996
Mature,Dinosaurs,Undirected,0.301029996
Mature,Diplomacy,Undirected,0.301029996
Mature,Documentary,Undirected,0.301029996
Mature,Dynamic Narration,Undirected,0.301029996
Mature,e-sports,Undirected,0.301029996
Mature,Fishing,Undirected,0.301029996
Mature,FMV,Undirected,0.301029996
Mature,Football,Undirected,0.301029996
Mature,Gambling,Undirected,0.301029996
Mature,GameMaker,Undirected,0.301029996
Mature,Games Workshop,Undirected,0.301029996
Mature,God Game,Undirected,0.301029996
Mature,Golf,Undirected,0.301029996
Mature,Gothic,Undirected,0.301029996
Mature,Grid-Based Movement,Undirected,0.301029996
Mature,Gun Customization,Undirected,0.301029996
Mature,Hacking,Undirected,0.477121255
Mature,Hand-drawn,Undirected,0.301029996
Mature,Heist,Undirected,0.477121255
Mature,Hex Grid,Undirected,0.301029996
Mature,Horses,Undirected,0.301029996
Mature,Hunting,Undirected,0.477121255
Mature,Inventory Management,Undirected,0.301029996
Mature,Lara Croft,Undirected,0.301029996
Mature,LEGO,Undirected,0.301029996
Mature,Lemmings,Undirected,0.301029996
Mature,Linear,Undirected,0.477121255
Mature,Lore-Rich,Undirected,0.301029996
Mature,Lovecraftian,Undirected,0.477121255
Mature,Mars,Undirected,0.477121255
Mature,Martial Arts,Undirected,0.301029996
Mature,Match 3,Undirected,0.602059991
Mature,Mechs,Undirected,0.301029996
Mature,Mini Golf,Undirected,0.301029996
Mature,Mining,Undirected,0.301029996
Mature,Modern,Undirected,0.477121255
Mature,Mouse only,Undirected,0.301029996
Mature,Music-Based Procedural Generation,Undirected,0.301029996
Mature,Mystery Dungeon,Undirected,0.301029996
Mature,Mythology,Undirected,0.301029996
Mature,Narration,Undirected,0.301029996
Mature,Naval,Undirected,0.301029996
Mature,Ninja,Undirected,0.602059991
Mature,Noir,Undirected,0.903089987
Mature,Nonlinear,Undirected,0.301029996
Mature,NSFW,Undirected,0.477121255
Mature,Offroad,Undirected,0.301029996
Mature,On-Rails Shooter,Undirected,0.477121255
Mature,Otome,Undirected,0.698970004
Mature,Parody,Undirected,0.301029996
Mature,Philisophical,Undirected,0.301029996
Mature,Pinball,Undirected,0.301029996
Mature,Pirates,Undirected,0.301029996
Mature,Political,Undirected,0.602059991
Mature,Politics,Undirected,0.301029996
Mature,Pool,Undirected,0.301029996
Mature,Programming,Undirected,0.301029996
Mature,Psychedelic,Undirected,0.477121255
Mature,Psychological,Undirected,0.903089987
Mature,Quick-Time Events,Undirected,0.602059991
Mature,Real Time Tactics,Undirected,0.301029996
Mature,Real-Time,Undirected,0.301029996
Mature,Rhythm,Undirected,0.477121255
Mature,Rome,Undirected,0.301029996
Mature,Runner,Undirected,0.301029996
Mature,Sailing,Undirected,0.301029996
Mature,Satire,Undirected,0.602059991
Mature,Science,Undirected,0.301029996
Mature,Score Attack,Undirected,0.301029996
Mature,Sexual Content,Undirected,1.51851394
Mature,Silent Protagonist,Undirected,0.301029996
Mature,Sniper,Undirected,0.301029996
Mature,Soccer,Undirected,0.301029996
Mature,Sokoban,Undirected,0.301029996
Mature,Soundtrack,Undirected,0.301029996
Mature,Spectacle fighter,Undirected,0.301029996
Mature,Spelling,Undirected,0.301029996
Mature,Split Screen,Undirected,0.301029996
Mature,Star Wars,Undirected,0.301029996
Mature,Strategy RPG,Undirected,0.301029996
Mature,Superhero,Undirected,0.602059991
Mature,Supernatural,Undirected,0.301029996
Mature,Swordplay,Undirected,0.301029996
Mature,Tactical RPG,Undirected,0.477121255
Mature,Tanks,Undirected,0.301029996
Mature,Time Attack,Undirected,0.301029996
Mature,Time Manipulation,Undirected,0.301029996
Mature,Time Travel,Undirected,0.301029996
Mature,Trading,Undirected,0.301029996
Mature,Trading Card Game,Undirected,0.477121255
Mature,Transhumanism,Undirected,0.301029996
Mature,Typing,Undirected,0.301029996
Mature,Underwater,Undirected,0.301029996
Mature,Vampire,Undirected,0.477121255
Mature,Villain Protagonist,Undirected,0.698970004
Mature,Voxel,Undirected,0.301029996
Mature,Wargame,Undirected,0.301029996
Mature,Warhammer 40K,Undirected,0.301029996
Mature,Werewolves,Undirected,0.301029996
Mature,Western,Undirected,0.301029996
Mature,Word Game,Undirected,0.301029996
Mature,World War I,Undirected,0.301029996
Mature,1990's,Undirected,0.301029996
Mature,3D Platformer,Undirected,0.301029996
Mature,4X,Undirected,0.301029996
Mature,Arena Shooter,Undirected,0.301029996
Mature,Cartoony,Undirected,0.301029996
Mature,Cult Classic,Undirected,0.301029996
Mature,Demons,Undirected,0.301029996
Mature,Destruction,Undirected,0.301029996
Mature,Detective,Undirected,0.84509804
Mature,Dragons,Undirected,0.301029996
Mature,Dystopian,Undirected,0.477121255
Mature,Economy,Undirected,0.301029996
Mature,Episodic,Undirected,1
Mature,Experimental,Undirected,0.602059991
Mature,Interactive Fiction,Undirected,0.698970004
Mature,Loot,Undirected,0.301029996
Mature,Minimalist,Undirected,0.301029996
Mature,Mod,Undirected,0.301029996
Mature,PvE,Undirected,0.477121255
